trans_date_trans_time,merchant,category,amt,gender,state,job,is_fraud
1/7/19 12:14,fraud_Waelchi Inc,kids_pets,121.33,M,GA,"Engineer, broadcasting (operations)",0
2/15/19 22:53,"fraud_Wuckert, Wintheiser and Friesen",home,28.61,M,MI,"Engineer, automotive",0
1/30/19 14:50,fraud_Bogisich-Weimann,kids_pets,82.09,M,NY,"Programmer, multimedia",0
2/23/19 8:46,fraud_Harris Inc,gas_transport,67.15,M,NE,Human resources officer,0
2/13/19 22:34,"fraud_Hyatt, Russel and Gleichner",health_fitness,45.39,M,NY,Heritage manager,0
1/1/19 16:28,fraud_McGlynn-Jaskolski,misc_pos,6.11,F,IL,Medical secretary,0
1/14/19 7:23,fraud_Kutch LLC,gas_transport,104.84,M,AR,Careers information officer,0
1/23/19 12:35,fraud_Bahringer-Streich,food_dining,27.64,M,CO,Community arts worker,0
1/8/19 16:44,"fraud_Streich, Rolfson and Wilderman",kids_pets,62.81,M,MI,Agricultural consultant,0
1/22/19 0:04,fraud_Heidenreich PLC,grocery_pos,301.8,F,OH,Hospital doctor,1
1/22/19 21:54,"fraud_Conroy, Balistreri and Gorczany",health_fitness,65.54,F,PA,Energy manager,0
2/17/19 18:54,fraud_Altenwerth-Kilback,home,55.96,F,PA,Operations geologist,0
1/28/19 17:29,fraud_Gleason-Macejkovic,shopping_net,32.03,F,CA,"Therapist, horticultural",0
2/6/19 0:57,"fraud_Rowe, Batz and Goodwin",grocery_pos,269.86,F,NY,Acupuncturist,1
2/21/19 15:19,fraud_Mohr Inc,shopping_pos,2.95,M,CA,Barista,0
2/18/19 1:54,"fraud_Reichert, Rowe and Mraz",shopping_net,5.96,M,CT,Health service manager,0
2/11/19 3:41,"fraud_Schumm, Bauch and Ondricka",grocery_pos,42.64,M,MA,English as a second language teacher,0
2/8/19 23:42,fraud_Brown Inc,kids_pets,37.88,M,AL,"Librarian, academic",0
2/17/19 12:47,fraud_Douglas-White,entertainment,66.64,F,MO,Architect,0
1/12/19 20:58,"fraud_Kling, Howe and Schneider",home,252.5,F,TX,Corporate investment banker,0
1/30/19 18:58,"fraud_McLaughlin, Armstrong and Koepp",travel,2.54,M,NY,Lexicographer,0
2/23/19 20:13,fraud_Lynch Ltd,shopping_pos,9.96,M,NJ,Operational researcher,0
2/4/19 3:16,"fraud_Johnston, Nikolaus and Maggio",grocery_net,59.72,F,NY,Film/video editor,0
1/11/19 14:48,fraud_Little Ltd,kids_pets,5.15,F,FL,Environmental consultant,0
1/2/19 9:10,fraud_Gutmann Ltd,grocery_net,51.87,F,SC,"Sales professional, IT",0
2/27/19 23:12,fraud_Rolfson-Kunde,personal_care,26.88,M,GA,"Therapist, occupational",0
1/15/19 22:27,fraud_Champlin-Casper,home,1.23,M,OH,Media planner,0
1/28/19 10:07,fraud_Friesen-Stamm,gas_transport,76.69,F,AZ,Contractor,0
2/5/19 15:52,"fraud_Watsica, Haag and Considine",shopping_pos,1.57,M,FL,Quantity surveyor,0
2/28/19 0:13,fraud_Auer-West,shopping_net,1.64,M,VA,Psychiatrist,0
1/28/19 21:55,fraud_Kihn-Fritsch,food_dining,18.97,M,OK,Sub,0
2/4/19 0:41,fraud_McCullough Group,grocery_net,64.6,M,MI,Historic buildings inspector/conservation officer,0
1/29/19 13:10,fraud_Sawayn PLC,shopping_pos,865.48,M,TX,Community development worker,1
1/6/19 12:06,fraud_Fadel Inc,health_fitness,160.02,F,GA,Naval architect,0
1/4/19 19:08,fraud_Pollich LLC,home,2.39,F,FL,Environmental consultant,0
1/5/19 5:50,fraud_Kling Inc,gas_transport,32.76,M,MO,Colour technologist,0
2/3/19 18:02,fraud_Upton PLC,entertainment,9.18,F,WA,Video editor,0
1/14/19 2:13,fraud_Buckridge PLC,misc_pos,8.56,F,NY,"Research officer, trade union",1
1/1/19 4:56,fraud_Cummerata-Jones,gas_transport,55.99,M,CA,Advertising account planner,0
2/11/19 1:07,fraud_Gislason Group,misc_pos,3.19,F,FL,Waste management officer,0
1/28/19 11:46,fraud_Keeling-Crist,misc_pos,47.62,F,LA,"Radiographer, diagnostic",0
2/5/19 17:15,fraud_Kub-Heaney,health_fitness,100.96,F,GA,"Teacher, special educational needs",0
2/1/19 20:21,"fraud_Willms, Kris and Bergnaum",shopping_pos,1.19,F,TX,"Editor, film/video",0
1/17/19 3:54,fraud_Friesen-Stamm,gas_transport,72.45,F,PA,Podiatrist,0
2/11/19 19:57,fraud_Abernathy and Sons,food_dining,53.76,M,WY,"Education officer, museum",0
1/8/19 12:08,fraud_Bashirian Group,shopping_net,8.68,F,OH,Quantity surveyor,0
2/15/19 9:47,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,20.01,F,SC,Research scientist (physical sciences),0
2/9/19 13:13,fraud_Gibson-Deckow,entertainment,31.87,F,WV,Forensic psychologist,0
1/2/19 17:39,"fraud_Berge, Kautzer and Harris",personal_care,25.96,M,VA,Land/geomatics surveyor,0
1/29/19 2:48,fraud_Kemmer-Buckridge,misc_pos,36.84,M,PA,Health and safety adviser,0
2/17/19 17:45,fraud_Bins-Tillman,entertainment,8.89,M,LA,"Psychologist, forensic",0
2/26/19 22:40,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,3.26,F,TX,"Merchandiser, retail",0
2/1/19 15:48,fraud_Heller PLC,health_fitness,50.08,F,VA,Energy engineer,0
2/11/19 18:05,fraud_Connelly-Carter,home,41.47,M,ME,Make,0
2/12/19 20:52,fraud_Kihn-Fritsch,food_dining,89.55,M,TX,Chief Operating Officer,0
2/2/19 18:48,fraud_Friesen-Ortiz,personal_care,10.1,M,MA,Geoscientist,0
1/23/19 11:38,"fraud_Schumm, Bauch and Ondricka",grocery_pos,136.98,M,TX,Chief Technology Officer,0
1/6/19 9:50,fraud_Frami Group,entertainment,79.0,F,TN,Geochemist,0
2/14/19 18:36,"fraud_Durgan, Gislason and Spencer",home,200.36,F,SC,Magazine features editor,0
1/2/19 16:37,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,2.83,F,TX,"Merchandiser, retail",0
2/11/19 1:36,fraud_Kutch and Sons,grocery_pos,289.12,M,WY,"Administrator, local government",1
1/6/19 0:59,fraud_Ledner-Pfannerstill,gas_transport,50.34,F,AR,"Physicist, medical",0
1/18/19 6:55,fraud_Bins-Rice,gas_transport,71.63,M,LA,Biomedical scientist,0
1/29/19 9:16,fraud_Cole PLC,grocery_pos,94.29,M,IA,Community pharmacist,0
2/12/19 16:20,"fraud_Crist, Jakubowski and Littel",home,23.85,F,FL,"Pilot, airline",0
2/11/19 5:48,"fraud_Towne, Greenholt and Koepp",shopping_net,4.39,M,OK,Sub,0
2/24/19 13:29,"fraud_Effertz, Welch and Schowalter",entertainment,5.64,M,MI,General practice doctor,0
2/6/19 6:27,fraud_Luettgen PLC,gas_transport,82.0,M,NY,Cytogeneticist,0
2/13/19 17:15,fraud_Ernser-Lynch,food_dining,78.68,M,KS,Theatre director,0
1/18/19 1:17,"fraud_Zboncak, Rowe and Murazik",shopping_net,784.7,M,WY,"Education officer, museum",0
2/11/19 7:18,fraud_Halvorson Group,misc_pos,29.64,M,FL,Oncologist,0
2/3/19 4:39,"fraud_Reilly, Heaney and Cole",gas_transport,52.99,M,NJ,"Programmer, multimedia",0
2/11/19 7:52,fraud_Rutherford-Mertz,grocery_pos,162.32,M,IL,"Psychologist, clinical",0
1/7/19 11:15,"fraud_Lind, Huel and McClure",gas_transport,77.47,M,IL,Trade mark attorney,0
2/3/19 21:52,fraud_O'Connell-Ullrich,home,40.51,F,KS,Textile designer,0
2/10/19 16:46,fraud_Beer-Jast,kids_pets,116.5,F,NJ,Senior tax professional/tax inspector,0
1/31/19 21:21,"fraud_Mosciski, Ziemann and Farrell",shopping_net,6.57,F,MS,"Education officer, community",0
2/16/19 23:46,"fraud_Streich, Dietrich and Barton",shopping_net,168.73,F,MI,Trade mark attorney,0
2/8/19 20:41,fraud_Pouros-Haag,shopping_pos,152.02,M,NJ,Operational researcher,0
1/24/19 15:53,fraud_Ruecker-Mayert,kids_pets,51.4,M,OH,Accounting technician,0
1/14/19 16:12,fraud_Medhurst Inc,home,15.99,F,UT,"Sales professional, IT",0
1/18/19 23:36,fraud_Cartwright PLC,kids_pets,153.64,M,PA,"Copywriter, advertising",0
2/11/19 1:48,"fraud_Schultz, Simonis and Little",grocery_pos,78.67,F,FL,Television production assistant,0
1/6/19 20:07,fraud_Gleason-Macejkovic,shopping_net,3.42,M,NJ,Operational researcher,0
1/15/19 6:58,fraud_Hermann and Sons,shopping_pos,4.34,M,KY,"Designer, industrial/product",0
2/28/19 9:25,fraud_Friesen-Stamm,gas_transport,75.81,M,MD,"Production assistant, television",0
2/16/19 21:15,fraud_Tromp Group,travel,496.06,M,PA,Health and safety adviser,0
1/24/19 3:17,fraud_Simonis-Prohaska,misc_pos,7.04,F,NY,"Surveyor, land/geomatics",0
2/19/19 2:34,"fraud_Mosciski, Gislason and Mertz",grocery_pos,194.54,F,AR,"Engineer, control and instrumentation",0
2/19/19 9:35,"fraud_Tillman, Dickinson and Labadie",gas_transport,65.23,F,AL,Physiological scientist,0
1/4/19 14:00,fraud_Dooley-Thompson,misc_net,9.61,F,TX,Financial adviser,0
2/6/19 20:33,"fraud_Roberts, Ryan and Smith",personal_care,112.32,F,TX,"Designer, ceramics/pottery",0
1/13/19 13:41,fraud_Halvorson Group,misc_pos,527.92,M,MO,"Engineer, communications",0
2/28/19 5:51,fraud_Bernhard Inc,gas_transport,75.46,M,NC,"Engineer, biomedical",0
1/1/19 16:37,fraud_Schmeler Inc,misc_pos,1.92,M,MD,Art therapist,0
2/19/19 22:34,fraud_Keeling-Crist,misc_pos,7.88,M,NC,Hospital doctor,1
1/15/19 13:31,fraud_Christiansen-Gusikowski,misc_pos,4.96,F,CA,"Therapist, music",0
1/28/19 0:39,"fraud_Cremin, Hamill and Reichel",misc_pos,2.26,M,CA,Chemical engineer,0
1/30/19 12:06,fraud_Cartwright PLC,kids_pets,7.48,M,IL,Audiological scientist,0
1/13/19 13:32,fraud_Schaefer Ltd,kids_pets,19.19,F,AL,"Surveyor, land/geomatics",1
1/25/19 17:36,fraud_Reichel Inc,entertainment,104.85,F,TX,Systems developer,0
2/20/19 16:43,fraud_Koelpin and Sons,misc_net,6.08,F,WV,Forensic psychologist,0
2/7/19 22:17,"fraud_Bernier, Volkman and Hoeger",misc_net,758.79,F,NY,Acupuncturist,1
2/17/19 12:00,"fraud_Lowe, Dietrich and Erdman",kids_pets,46.87,M,TN,"Teacher, special educational needs",0
2/19/19 20:04,fraud_Lynch Ltd,shopping_pos,2.17,M,MI,"Social research officer, government",0
2/12/19 13:39,fraud_White and Sons,home,71.14,M,KY,"Psychologist, forensic",0
2/4/19 13:08,fraud_Roob-Okuneva,health_fitness,225.56,M,WI,Child psychotherapist,0
3/1/19 14:21,"fraud_Mante, Luettgen and Hackett",health_fitness,35.7,M,MS,Financial trader,0
2/7/19 0:44,fraud_Simonis-Prohaska,misc_pos,7.18,M,PA,Public affairs consultant,0
2/11/19 23:56,fraud_Schuppe-Schuppe,food_dining,46.71,F,KS,Secondary school teacher,0
1/8/19 18:07,"fraud_Ledner, Hartmann and Feest",health_fitness,45.77,M,KS,Heritage manager,0
1/9/19 16:13,fraud_Johns-Hoeger,entertainment,64.69,F,PA,Podiatrist,0
2/17/19 13:17,"fraud_Hintz, Bauch and Smith",health_fitness,19.49,F,KY,"Education officer, museum",0
1/27/19 4:15,fraud_Padberg-Welch,grocery_pos,114.0,F,NM,"Surveyor, land/geomatics",0
1/11/19 5:17,fraud_Halvorson Group,misc_pos,327.36,M,NE,Research scientist (maths),0
1/28/19 14:48,fraud_Stamm-Rodriguez,misc_pos,142.76,M,AR,Careers information officer,0
1/9/19 15:10,"fraud_Cronin, Kshlerin and Weber",health_fitness,51.39,M,IN,Biomedical engineer,0
1/14/19 18:04,fraud_Larkin Ltd,kids_pets,24.27,F,TX,Lexicographer,0
1/14/19 17:17,fraud_Feil-Morar,health_fitness,32.54,F,VT,Claims inspector/assessor,0
1/19/19 16:58,"fraud_Hahn, Douglas and Schowalter",travel,9.5,F,VA,Accounting technician,1
1/13/19 6:09,fraud_Heidenreich PLC,grocery_pos,197.95,F,WV,Statistician,0
2/3/19 17:19,fraud_Dooley Inc,shopping_pos,21.14,F,OR,Planning and development surveyor,0
1/6/19 1:59,fraud_Murray-Smitham,grocery_pos,132.27,F,AL,"Engineer, aeronautical",0
1/1/19 21:55,fraud_Jacobi and Sons,shopping_pos,2.45,F,VT,Claims inspector/assessor,0
2/1/19 9:13,fraud_Rodriguez Group,gas_transport,78.27,M,IA,Community pharmacist,0
2/15/19 22:08,"fraud_O'Connell, Botsford and Hand",home,34.13,M,ME,Lexicographer,0
2/15/19 11:03,fraud_Friesen-D'Amore,gas_transport,62.17,M,KS,Heritage manager,0
3/2/19 11:45,fraud_Schmitt Inc,gas_transport,69.8,M,NE,Metallurgist,0
2/4/19 13:36,fraud_Johns-Hoeger,entertainment,1.26,M,MI,Emergency planning/management officer,0
2/3/19 2:26,fraud_Cummings LLC,gas_transport,55.1,F,AL,Politician's assistant,0
1/21/19 4:20,fraud_Effertz LLC,entertainment,145.39,F,TX,Barrister,0
2/11/19 12:56,"fraud_Bahringer, Bergnaum and Quitzon",home,41.77,M,SD,Multimedia programmer,0
1/28/19 4:55,fraud_Kutch and Sons,grocery_pos,52.68,M,PA,Advice worker,0
2/24/19 6:34,fraud_Prohaska-Murray,gas_transport,71.8,M,OH,Call centre manager,0
2/16/19 11:47,"fraud_Runolfsdottir, Mueller and Hand",entertainment,46.85,M,MN,Licensed conveyancer,0
2/23/19 17:30,"fraud_Hermiston, Russel and Price",food_dining,29.96,F,KS,Film/video editor,0
1/21/19 0:39,fraud_Doyle Ltd,grocery_pos,103.28,F,AL,Exercise physiologist,0
2/12/19 13:27,fraud_Ernser-Lynch,food_dining,2.61,F,AL,Drilling engineer,0
1/7/19 18:16,"fraud_Lakin, Ferry and Beatty",food_dining,31.21,M,WI,"Engineer, production",0
1/1/19 0:50,fraud_Jaskolski-Dibbert,grocery_net,16.16,F,PA,Tree surgeon,0
1/29/19 2:50,fraud_Shields Inc,grocery_net,40.77,M,FL,Sport and exercise psychologist,0
2/12/19 16:16,fraud_Mayert Group,shopping_pos,5.89,F,OK,Seismic interpreter,0
1/26/19 14:53,"fraud_Berge, Kautzer and Harris",personal_care,73.03,M,MO,Tourist information centre manager,0
1/1/19 23:46,fraud_Brown Inc,kids_pets,29.42,F,OR,Systems analyst,0
2/18/19 3:26,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,7.83,F,IL,English as a foreign language teacher,1
1/27/19 16:23,fraud_Stoltenberg-Beatty,shopping_pos,590.27,F,MI,Learning disability nurse,0
1/14/19 14:23,fraud_Ernser-Lynch,food_dining,53.39,M,CT,Health service manager,0
1/20/19 0:59,fraud_Stracke-Lemke,grocery_pos,294.85,F,ND,Illustrator,1
1/10/19 17:37,fraud_Kutch-Wilderman,home,35.38,M,NY,Site engineer,0
2/17/19 13:04,fraud_Fahey Inc,kids_pets,70.73,M,MI,Police officer,0
1/3/19 0:25,fraud_Beier-Hyatt,shopping_pos,159.42,M,NY,Toxicologist,0
1/17/19 22:07,"fraud_Feil, Hilpert and Koss",food_dining,50.79,F,GA,Fitness centre manager,0
2/20/19 16:03,fraud_Graham and Sons,health_fitness,27.15,M,IL,Exhibition designer,0
2/12/19 13:28,"fraud_Douglas, Schneider and Turner",shopping_pos,3.88,F,WA,Special educational needs teacher,0
1/8/19 16:39,"fraud_Bernhard, Grant and Langworth",shopping_pos,147.13,F,CO,Museum/gallery exhibitions officer,0
1/31/19 21:29,"fraud_Daugherty, Pouros and Beahan",shopping_pos,11.62,F,OH,Field trials officer,0
2/2/19 21:43,fraud_Renner Ltd,home,16.95,M,TX,Web designer,0
1/8/19 20:05,"fraud_Turner, Ziemann and Lehner",food_dining,9.1,F,NJ,Senior tax professional/tax inspector,0
2/19/19 8:50,fraud_Goodwin-Nitzsche,grocery_pos,117.98,M,AK,"Administrator, education",0
2/19/19 5:04,fraud_Jewess LLC,shopping_pos,6.63,F,IL,Archivist,0
1/7/19 9:07,fraud_Dach-Nader,misc_net,67.58,F,TX,"Copywriter, advertising",0
1/1/19 15:13,fraud_Weber and Sons,food_dining,73.43,M,SD,Bookseller,0
1/5/19 20:33,"fraud_Streich, Dietrich and Barton",shopping_net,31.78,M,MI,"Doctor, hospital",0
1/13/19 4:12,"fraud_Rippin, Kub and Mann",misc_net,134.67,M,IA,Commercial horticulturist,0
1/19/19 15:49,fraud_Terry-Huel,shopping_net,3.63,M,TN,"Geologist, wellsite",0
2/9/19 7:28,fraud_Cormier LLC,shopping_net,102.2,M,WI,Television/film/video producer,0
1/6/19 11:02,"fraud_Weimann, Kuhic and Beahan",shopping_pos,3.5,F,GA,Fitness centre manager,0
2/28/19 8:41,fraud_Miller-Hauck,grocery_pos,100.08,M,MI,Retail manager,0
1/10/19 12:37,fraud_Abbott-Rogahn,entertainment,41.73,F,CO,Museum/gallery exhibitions officer,0
2/18/19 7:25,fraud_Gleason-Macejkovic,shopping_net,16.26,F,GA,Tax adviser,0
1/5/19 17:47,"fraud_Bahringer, Bergnaum and Quitzon",home,85.44,F,CA,Web designer,0
2/15/19 20:00,fraud_Harris Group,food_dining,12.47,F,MO,Investment analyst,0
2/7/19 18:32,fraud_Friesen Inc,shopping_pos,2.89,F,WY,Music therapist,0
2/21/19 18:18,fraud_Schroeder Group,health_fitness,59.81,F,CO,Water engineer,0
2/3/19 13:07,fraud_Ruecker-Mayert,kids_pets,157.95,F,WY,"Pilot, airline",0
2/2/19 20:10,fraud_Wilkinson LLC,personal_care,28.05,M,CA,Armed forces training and education officer,0
2/25/19 10:06,fraud_Cartwright-Harris,grocery_pos,119.62,M,MA,"Production assistant, radio",0
2/8/19 15:14,"fraud_Schumm, McLaughlin and Carter",food_dining,126.93,F,FL,Higher education careers adviser,0
2/24/19 5:34,fraud_Kihn-Schuster,food_dining,91.72,F,OR,"Engineer, biomedical",0
2/10/19 1:48,fraud_Smith-Stokes,misc_pos,143.8,F,MI,Learning disability nurse,0
2/4/19 23:17,fraud_Botsford and Sons,home,171.36,M,NC,"Scientist, research (maths)",0
1/7/19 8:53,"fraud_Schultz, Simonis and Little",grocery_pos,30.15,M,CA,"Editor, magazine features",0
2/14/19 9:12,"fraud_Ruecker, Beer and Collier",shopping_net,2.07,F,TX,Barrister,0
2/26/19 13:42,fraud_Dare-Gibson,health_fitness,26.36,M,NJ,Insurance risk surveyor,0
1/21/19 21:40,fraud_Schoen-Quigley,kids_pets,80.36,F,NM,"Surveyor, land/geomatics",0
1/6/19 1:46,fraud_Jast-McDermott,shopping_pos,4.6,M,MN,Licensed conveyancer,0
1/11/19 7:19,fraud_Torp-Lemke,misc_pos,40.07,M,WY,Freight forwarder,0
2/17/19 23:47,fraud_Gerhold LLC,home,86.9,M,NC,Soil scientist,0
1/19/19 23:26,fraud_Greenholt Ltd,health_fitness,37.0,F,MI,"Exhibitions officer, museum/gallery",0
2/25/19 10:58,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,75.9,M,WV,Exhibition designer,0
3/2/19 1:29,"fraud_Raynor, Reinger and Hagenes",gas_transport,41.82,F,TX,"Physicist, medical",0
2/10/19 17:17,fraud_Friesen Inc,shopping_pos,1.71,F,ME,Financial trader,0
1/12/19 22:44,fraud_Fisher-Schowalter,shopping_net,776.7,M,PA,Retail merchandiser,1
1/7/19 13:50,fraud_Eichmann-Kilback,home,29.46,F,FL,Historic buildings inspector/conservation officer,0
1/20/19 16:01,fraud_Homenick LLC,personal_care,35.56,M,MI,"Social research officer, government",0
1/29/19 7:02,fraud_Cartwright-Harris,grocery_pos,72.91,F,SC,Museum/gallery conservator,0
2/25/19 15:32,fraud_Streich Ltd,home,34.46,F,CA,Health physicist,0
2/4/19 3:45,fraud_Rodriguez Group,gas_transport,42.07,F,ME,Financial trader,0
1/11/19 2:18,"fraud_Mosciski, Gislason and Mertz",grocery_pos,78.16,F,MI,"Exhibitions officer, museum/gallery",0
2/4/19 9:06,"fraud_Ruecker, Beer and Collier",shopping_net,4.49,M,MN,Licensed conveyancer,0
1/4/19 4:55,"fraud_Christiansen, Goyette and Schamberger",gas_transport,64.93,M,NJ,Drilling engineer,0
2/2/19 14:53,fraud_Breitenberg-Hermiston,kids_pets,89.63,M,OH,Equities trader,0
1/18/19 3:54,fraud_Rempel Inc,shopping_net,955.4,F,UT,"Surveyor, minerals",1
2/2/19 5:14,fraud_Harber Inc,gas_transport,75.55,M,NC,"Buyer, industrial",0
1/30/19 10:30,fraud_Berge LLC,gas_transport,65.66,F,SC,Research scientist (physical sciences),0
1/8/19 3:23,"fraud_Schultz, Simonis and Little",grocery_pos,128.4,M,MO,Television floor manager,0
1/24/19 10:41,fraud_Heidenreich PLC,grocery_pos,57.48,M,TN,"Geologist, wellsite",0
1/29/19 9:10,fraud_Dickinson-Rempel,misc_pos,279.48,F,WA,Video editor,0
1/1/19 12:35,"fraud_Prosacco, Kreiger and Kovacek",home,3.13,F,CA,Web designer,0
2/2/19 18:20,fraud_Schuppe LLC,entertainment,166.86,F,ME,Financial trader,0
2/8/19 22:45,fraud_Morissette PLC,shopping_pos,131.32,M,MO,"Engineer, agricultural",0
1/27/19 10:37,"fraud_Bernhard, Grant and Langworth",shopping_pos,3.56,M,CA,Armed forces training and education officer,0
1/8/19 16:35,"fraud_Bins, Balistreri and Beatty",shopping_pos,6.55,F,NM,Licensed conveyancer,0
1/16/19 1:50,fraud_Pouros-Conroy,shopping_pos,130.15,M,KY,"Psychologist, forensic",0
2/22/19 7:28,fraud_Terry-Huel,shopping_net,105.35,M,KY,"Psychologist, forensic",0
2/3/19 17:31,"fraud_Crist, Jakubowski and Littel",home,116.5,M,TX,Market researcher,0
1/2/19 21:08,"fraud_Prosacco, Kreiger and Kovacek",home,8.76,M,OK,Media buyer,0
2/2/19 22:07,fraud_Cartwright PLC,kids_pets,29.59,F,ND,"Designer, ceramics/pottery",0
2/21/19 20:08,fraud_O'Connell-Ullrich,home,79.88,M,MA,English as a second language teacher,0
1/20/19 16:55,fraud_Schimmel-Olson,kids_pets,83.85,M,MS,Chartered public finance accountant,0
1/5/19 0:03,fraud_Runte-Mohr,food_dining,38.29,M,TX,"Doctor, general practice",0
1/3/19 16:37,fraud_Rau-Grant,kids_pets,7.49,F,FL,Environmental consultant,0
2/3/19 10:38,fraud_Kerluke-Abshire,shopping_net,4.71,F,MO,Agricultural consultant,0
2/5/19 18:25,fraud_Erdman-Ebert,personal_care,52.18,M,KS,"Librarian, public",0
1/8/19 6:59,fraud_Prohaska-Murray,gas_transport,69.79,M,TX,Trading standards officer,0
1/1/19 20:35,"fraud_Streich, Dietrich and Barton",shopping_net,4.96,F,MT,Water engineer,0
3/3/19 13:34,"fraud_Weber, Thiel and Hammes",kids_pets,54.8,F,PA,Podiatrist,0
1/22/19 0:29,fraud_Bailey-Morar,grocery_pos,94.55,M,VA,"Geologist, engineering",0
1/7/19 15:56,fraud_Dooley-Thompson,misc_net,8.51,M,GA,Rural practice surveyor,0
2/17/19 12:27,fraud_Terry Ltd,home,56.39,F,KS,Arboriculturist,0
2/24/19 18:18,fraud_Berge-Ullrich,home,23.67,F,MA,Radio producer,0
1/8/19 15:32,fraud_Swift PLC,kids_pets,7.01,F,PA,"Scientist, research (maths)",0
1/4/19 15:38,fraud_Kris-Padberg,shopping_pos,2.73,F,WV,Statistician,0
1/8/19 21:54,fraud_Graham and Sons,health_fitness,131.28,M,IA,Probation officer,0
2/3/19 18:13,fraud_Quitzon-Goyette,home,18.87,M,ME,Lexicographer,0
1/15/19 22:00,fraud_Morissette-Schaefer,personal_care,37.01,F,OH,Quantity surveyor,0
2/13/19 22:11,fraud_Cruickshank-Mills,entertainment,41.55,M,OH,Barrister's clerk,0
1/1/19 9:53,fraud_Mohr-Bayer,shopping_net,767.18,F,ND,Industrial/product designer,0
1/30/19 1:59,"fraud_Mosciski, Gislason and Mertz",grocery_pos,76.07,F,SC,Chiropodist,0
1/1/19 9:01,fraud_Mohr Inc,shopping_pos,1.51,M,MI,Furniture designer,0
1/17/19 21:34,fraud_Hilpert-Conroy,kids_pets,33.38,M,IN,Community arts worker,0
1/21/19 19:54,fraud_Crona and Sons,kids_pets,32.91,F,CA,"Therapist, occupational",0
2/10/19 6:54,"fraud_Altenwerth, Cartwright and Koss",shopping_net,102.62,M,MI,Chief Financial Officer,0
1/4/19 11:10,fraud_Jaskolski-Vandervort,misc_net,5.71,F,VA,"Engineer, mining",0
1/7/19 6:44,fraud_Erdman-Kertzmann,gas_transport,43.18,F,TX,Cytogeneticist,0
2/20/19 15:14,fraud_Champlin-Casper,home,138.41,M,NY,Site engineer,0
1/28/19 21:06,fraud_Kozey-Boehm,shopping_net,125.94,M,NY,Chartered accountant,0
2/19/19 6:15,"fraud_Douglas, Schneider and Turner",shopping_pos,153.75,M,NV,Interpreter,0
1/28/19 20:43,fraud_Williamson LLC,misc_pos,12.81,F,NY,Psychotherapist,0
2/21/19 12:49,fraud_Stoltenberg-Beatty,shopping_pos,2.93,F,IA,"Scientist, audiological",0
1/4/19 10:55,fraud_Sawayn PLC,shopping_pos,2.05,F,NY,Acupuncturist,0
3/1/19 23:07,fraud_Hudson-Grady,shopping_pos,1.83,M,AL,Musician,0
2/18/19 17:33,fraud_Denesik and Sons,shopping_pos,26.45,F,MI,Writer,0
1/28/19 21:14,fraud_Jast and Sons,food_dining,133.25,F,MN,Applications developer,0
2/18/19 8:26,fraud_Kris-Weimann,misc_net,4.64,M,PA,Retail merchandiser,0
2/28/19 15:16,fraud_Kilback Group,food_dining,17.98,F,MA,Counselling psychologist,0
2/11/19 17:03,fraud_Abernathy and Sons,food_dining,67.76,F,KS,"Buyer, industrial",0
